quality_result_id,run_id,record_table,record_id,fund_id,rule_id,severity,status,actual_value,expected_value,difference,tolerance,source_document_id,synthetic_parameter_set_id,checked_at,notes
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R05_TVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"reported/calculated IRR, as-of date, or ending NAV is missing"
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R09_VINTAGE_DATE,error,PASS,2020,2021,-1,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to lp_position rows
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_1343a440f9973e44_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_1343a440f9973e44,FUND_0005,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R01_NONNEGATIVE_BALANCES,error,PASS,273598,0,273598,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R05_TVPI_RECOMPUTE,error,PASS,1.17,1.17173,-0.00173,0.01000317173,SRC035,,1970-01-01T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital; tolerance widened by 0.00500317173 for the printed precision of the inputs
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,cash flows plus ending NAV omit a negative value or a positive value
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R09_VINTAGE_DATE,error,PASS,2016,2021,-5,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to lp_position rows
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_07f9d7a6458e0c87_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_07f9d7a6458e0c87,FUND_0006,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R01_NONNEGATIVE_BALANCES,error,PASS,66947,0,66947,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R05_TVPI_RECOMPUTE,error,PASS,1.4,1.404305,-0.004305,0.0100017021525,SRC035,,1970-01-01T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital; tolerance widened by 0.0050017021525 for the printed precision of the inputs
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,cash flows plus ending NAV omit a negative value or a positive value
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R09_VINTAGE_DATE,error,PASS,2018,2021,-3,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to lp_position rows
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_d042e74626691028_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_d042e74626691028,FUND_0007,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R01_NONNEGATIVE_BALANCES,error,PASS,0,0,0,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R05_TVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"reported/calculated IRR, as-of date, or ending NAV is missing"
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R09_VINTAGE_DATE,error,PASS,2019,2021,-2,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to lp_position rows
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R11_PROVENANCE_REQUIREMENTS,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,SRC035,,1970-01-01T00:00:00Z,EXTRACTED provenance evidence requirements
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R12_SYNTHETIC_IDENTITY_SEPARATION,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R12_SYNTHETIC_IDENTITY_SEPARATION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to SYNTHETIC rows
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R13_DUPLICATE_CASHFLOW,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R13_DUPLICATE_CASHFLOW,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R14_CURRENCY_CONSISTENCY,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R14_CURRENCY_CONSISTENCY,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the fund has zero cash-flow rows
QR_EXTRACTED_QC_V1_FP_f22f1f9b1c0cbddf_R15_CASHFLOW_SIGN_CONVENTION,EXTRACTED_QC_V1,fund_periods,FP_f22f1f9b1c0cbddf,FUND_0008,R15_CASHFLOW_SIGN_CONVENTION,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,the cash-flow rows carry zero recognized types
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R01_NONNEGATIVE_BALANCES,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R01_NONNEGATIVE_BALANCES,error,PASS,0,0,0,0,SRC035,,1970-01-01T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R02_TVPI_COMPONENTS,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R02_TVPI_COMPONENTS,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R03_DPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R03_DPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R04_RVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R04_RVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R05_TVPI_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R05_TVPI_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,required reported or recomputed value is missing
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R06_COMMITMENT_RECONCILIATION,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R06_COMMITMENT_RECONCILIATION,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"commitment, paid-in capital, unfunded commitment, or recallable treatment is missing"
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R07_NAV_ROLLFORWARD,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R07_NAV_ROLLFORWARD,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,one or more NAV roll-forward components are missing
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R08_XIRR_RECOMPUTE,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R08_XIRR_RECOMPUTE,error,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,"reported/calculated IRR, as-of date, or ending NAV is missing"
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R09_VINTAGE_DATE,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R09_VINTAGE_DATE,error,PASS,2021,2021,0,0,SRC035,,1970-01-01T00:00:00Z,vintage year must fall on or before the as-of year
QR_EXTRACTED_QC_V1_FP_cdc51ef994f1c2d4_R10_FUND_SIZE_BOUND,EXTRACTED_QC_V1,fund_periods,FP_cdc51ef994f1c2d4,FUND_0009,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,SRC035,,1970-01-01T00:00:00Z,rule applies only to lp_position rows
