"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_91758164364663D2E5451694","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Deficit, beginning of year","2016","1","reporting_entity","Deficit, beginning of year","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","beginning_capital","Deficit, beginning of year","(28,856,303)","","","","","","Deficit, beginning of year (28.856,303) (28.843,512)","actual","IMAGE_ONLY: verified against page-003.png; OCR renders this comma-grouped number with a period after the leading digits (28.856,303).","A+B+ADJUDICATOR","RESOLVED"
"PAIR_6351A247B98709933CA5A0D6","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Deficit, end of year","2015","1","reporting_entity","Deficit, end of year","","","","","","","","","2015","2015","2015","(Expressed in Canadian dollars)","ending_capital","Deficit, end of year","$(28,856,303)","","","","","","Deficit, end of year $(28,866,109)$(28,856,303)","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_04463738754456BD2A17122F","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Deficit, end of year","2016","1","reporting_entity","Deficit, end of year","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","ending_capital","Deficit, end of year","$(28,866,109)","","","","","","Deficit, end of year $(28,866,109)$(28,856,303)","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_7DDC4A54301CE775A1830D55","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Legal fees","2015","1","reporting_entity","Legal fees","","","","","","","","","2015","2015","2015","(Expressed in Canadian dollars)","fund_expense","Legal fees","6,492","","","","","","Legal fees 1,334 6,492","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_79280BEEB6E0E6931104743C","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Legal fees","2016","1","reporting_entity","Legal fees","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","fund_expense","Legal fees","1,334","","","","","","Legal fees 1,334 6,492","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_39DEF4772B32EE745D3493B9","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Loss before the undernoted","2015","1","reporting_entity","Loss before the undernoted","","","","","","","","","2015","2015","2015","(Expressed in Canadian dollars)","net_investment_income","Loss before the undernoted","(12,791)","","","","","","Loss before the undernoted (9,806) (12,791)","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_3D70299E6CC075CF74AD091D","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Loss before the undernoted","2016","1","reporting_entity","Loss before the undernoted","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","net_investment_income","Loss before the undernoted","(9,806)","","","","","","Loss before the undernoted (9,806) (12,791)","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_808CFB00E0E5411E6CD56B39","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Office and administrative","2015","1","reporting_entity","Office and administrative","","","","","","","","","2015","2015","2015","(Expressed in Canadian dollars)","fund_expense","Office and administrative","1,109","","","","","","Office and administrative 2.472 1,109","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_FC2A0DDA7EF377EFFD8B8E4C","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Office and administrative","2016","1","reporting_entity","Office and administrative","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","fund_expense","Office and administrative","2,472","","","","","","Office and administrative 2.472 1,109","actual","IMAGE_ONLY: verified against page-003.png; OCR renders this comma-grouped number with a period (2.472).","A+B+ADJUDICATOR","RESOLVED"
"PAIR_A1E8F7E289B8002E94D0BAEC","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Professional fees","2015","1","reporting_entity","Professional fees","","","","","","","","","2015","2015","2015","(Expressed in Canadian dollars)","fund_expense","Professional fees","5,190","","","","","","Professional fees 6,000 5,190","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_650E7D3B48588A5EC12A037A","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Professional fees","2016","1","reporting_entity","Professional fees","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","fund_expense","Professional fees","6,000","","","","","","Professional fees 6,000 5,190","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_71F481BE98BDE9AA98F62FFE","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Realized gain (loss) on investments","2015","1","reporting_entity","Realized gain (loss) on investments","","","","","","","","","2015","2015","2015","(Expressed in Canadian dollars)","realized_gain_loss","Realized gain (loss) on investments","(406,700)","","","","","","Realized gain (loss) on investments (8,817,861) (406,700)","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_18687DD785400FA60B3A8979","MERGE","metric_name follows the table's shape: the rows are the measures and the columns are the two years, so the metric is the row label. A used the column header '2016' or '2015', and a period is never a metric name. source_section takes the statement's own printed title, which the contract names as a heading; both lanes left it blank on this page. as_of_date is corrected on the comparative column: both lanes stamped every cell 'December 20, 2016', which dates a 2015 balance as of the 2016 liquidation date. The page prints nothing more precise than '2015' for the comparative column. horizon and period_end take the printed 'Period ended December 20, 2016, with comparative figures for 2015'.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statement of Operations and Deficit","Statement of Operations and Deficit","Realized gain (loss) on investments","2016","1","reporting_entity","Realized gain (loss) on investments","","","","","","","","","December 20, 2016","December 20, 2016","2016","(Expressed in Canadian dollars)","realized_gain_loss","Realized gain (loss) on investments","(8,817,861)","","","","","","Realized gain (loss) on investments (8,817,861) (406,700)","actual","IMAGE_ONLY: This document has no text layer and no grid, so the value was read from the page image; the OCR line renders comma-grouped numbers with periods and drops the printed dollar signs.","A+B+ADJUDICATOR","RESOLVED"
"PAIR_353C904A54103B2EA7708D59","MERGE","The family is financial_statement_observation, not B's fund_economics_observation: the chooser reaches fund_economics only where commitment and contributed capital are reported beside multiples or an IRR, and nothing of the sort is printed here, so this note line belongs with the partners' capital tables on page 11, which both lanes typed financial_statement_observation. The row is a sentence and has no column, so source_column_label is blank rather than A's UNLABELED_COLUMN_1, which is for a table column with no printed header, and metric_name is the printed 'Committed capital' rather than that same placeholder. subject_name takes the fund as the page header prints it. source_section and source_table take the two printed headings, the note and its lettered subsection.","2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","10","NARRATIVE","4. Partners' capital","(a) Committed capital","Committed capital","","1","reporting_entity","JEFFERSON PARTNERS FUND IV (PA), L.P.","","","","","","","","","","December 20, 2016","","(Expressed in Canadian dollars)","commitment","Committed capital","$29,323,226","","","","","","As at December 20, 2016, the partners' committed capital is $29,323,226.","actual","","A+B+ADJUDICATOR","RESOLVED"
