wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,actual_allocation,target_allocation,market_value,observation_ids,observation_count,unparsed_values,scale_note,collision_note
c2206d8b322d2506d763,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),Defined Benefit Systems Investments at Fair Value,Short Term,1,,asset_class,58ecdb1b4d17bc839262,,Short Term,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,7.4,,,5481bded3bacbf0c16ef,1,,,
4afbffdc0c1f1731ab0c,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,15.2,,,af7b3c5a9eae35d3ffbc,1,,,
b2f38a167a3672b9700c,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,16.7,,,ba4ebbb754c622127355,1,,,
6e0e35d22b8b9e3128c7,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,17.2,,,1ab3c03017920cf02e36,1,,,
4723bf671b2c47d739ab,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,15.3,,,aa87aec2e6b4a6b8e06a,1,,,
ef4a525208837631a6a0,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,15.6,,,01ee172ff5d0e7ea2cce,1,,,
3020a45511d2cddffd00,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,13.9,,,46a59814a55066be3b5d,1,,,
5b1f5386e39fa69eb0ef,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,14.6,,,0075fd513ae59ad49e14,1,,,
fb0d1c16ac322fb81977,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,14.6,,,5e350f3d33615cbbe5ed,1,,,
86168d5705de6c94efc2,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,15.1,,,29dd769fae32de400210,1,,,
97d4bebdb2adf0eab260,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Absolute return,1,,asset_class,b25c438bddf4d59392b3,,Absolute return,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,15.1,,,b5298326c491f4465234,1,,,
6dbdccc004dd80d73f2d,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,17.9,,,8a9ee23ef55b3d430a00,1,,,
19db93a0cfa136ea1748,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,16,,,f31e698a785645178749,1,,,
420eb9c7f9ea511bdfc3,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,15.7,,,54b3118e6371a8813f0f,1,,,
14e0ed2646046bbc507b,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,15.8,,,bd8f07ca6e37de5f967f,1,,,
b92f6284805d14008bda,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,15,,,aabe1049b195b3a34269,1,,,
c79797de989f99e061e9,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,14.2,,,49059528b0c03009cbcf,1,,,
e8692cb822dd020c6680,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,16.9,,,ba4ed25a0d3156ed8297,1,,,
96ada84349592feaf4f7,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,17.3,,,00505536f37541e86e68,1,,,
259af5824883d23e9b0e,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,13.5,,,70b5aaa13b49154a6eab,1,,,
315c3b0f5fceec9239ea,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Debt securities,1,,asset_class,822b5600c8409b023ad6,,Debt securities,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,12,,,23e0c8da53ec57b5b384,1,,,
0961e32c9925b90c181a,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,36.2,,,70d69c9ecb1449c97526,1,,,
9ffc59feb67cdc864b58,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,37.5,,,410facb3c5a9ebef8a86,1,,,
a9d696b5772341efe275,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,35.5,,,340ca17749f2f3ce11fd,1,,,
32a3771632969d024733,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,33.9,,,d734e74ed3d83dab4380,1,,,
85e87f02337896495195,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,35.2,,,05329e6d24ada57b1716,1,,,
2a6972441520a834d2fb,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,37.8,,,6006bdffbfb41819626b,1,,,
21c6d6670d57d829c5a6,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,35.1,,,fef4fa17c8dcf67b68ee,1,,,
ae9ca3615149e8a60c0f,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,37.7,,,5602c9422c6a5017e166,1,,,
44b856af7da34c859f82,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,39.9,,,ae59c93051fa7f9f96ce,1,,,
c1c4485313667bb6720a,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Equities securities,1,,asset_class,337525f637ba8bc2ac42,,Equities securities,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,37.1,,,295d411bfd2018dca8bb,1,,,
eb17ff40822340e1aaac,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,11.3,,,b8f7ed050ec18d75e265,1,,,
d56be098abbfbd8fe7df,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,11,,,68f5d3f704e127bc7d2b,1,,,
bd506f1a8fe066e6fda3,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,11.8,,,a031ed990d4c5e6c39c0,1,,,
92e4f15400aff29f3b8b,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,11.9,,,c8037c68df6afcc5109b,1,,,
9cf576e01993870b5d62,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,11.3,,,2975bd479a0a0aae1ca7,1,,,
50e3242bd293ca6f2f6e,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,10.7,,,131006b633576bc6268d,1,,,
c1a46606bb754d03b093,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,11.7,,,7024ad0f22c3767dffa8,1,,,
7141238fad9b495fc521,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,11.3,,,0dc2eea4ecaa94874cb5,1,,,
9100064f932bff5bbf22,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,11.5,,,7535d5ed046bfe52c977,1,,,
cefa54bfd963dbe55c33,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Private equity,1,,asset_class,78cb52e04005cbd7b8c8,,Private equity,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,13.1,,,02b309955bce754d6f31,1,,,
7f0047c3740216b5d60e,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,13.5,,,99aabc5701dae205d33f,1,,,
c538c07ed9f94637eda6,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,12.2,,,1689cd18988772052dce,1,,,
cc5ff154064dd9e8d8d2,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,14,,,5f32b6920920c9d6c418,1,,,
b900d294f2820525a303,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,14.9,,,be515460bd60f61fb1e6,1,,,
2dd80305093dd28880b6,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,14.7,,,811358f37cd5a803e5ff,1,,,
efb0db9811bd4ed37d1a,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,14.8,,,08fcc0104b5d5ddadc23,1,,,
fc2c8dcea82427ed29f9,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,16.6,,,97fb254e2e6172286144,1,,,
dc12a6bf38058549278a,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,13.9,,,b087d8848248e6c22e93,1,,,
bbf374cd1a43744420b2,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,13.3,,,297502a11503d1bed94a,1,,,
5a49996d65c0dacec94f,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Real assets,1,,asset_class,b8a693f11ff71f527efc,,Real assets,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,15.3,,,7e0211dfb0acf289ed16,1,,,
07c60081c652ac454a5f,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,5.9,,,7a29f773a9e2593687a8,1,,,
810483b051bac7f78825,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,6.6,,,a4c263fd5766fa1655a5,1,,,
f2d35ad0a0cf4bcc3ecf,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,5.8,,,fdf026c27cd5a53883b1,1,,,
d8cef1bf73d5630e05b8,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,8.2,,,c09d6be7d9ca64c575ba,1,,,
42af29e87c364a5162f1,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,8.2,,,c89bbca3b53b2e8f0da7,1,,,
10152796a1098addfca3,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,8.6,,,5693d8722f3c18fb1d88,1,,,
9c28acbc436248f6412d,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,5.1,,,8e8b654baff5da96a32d,1,,,
0f17c21b4291d4f91ef5,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,5.2,,,a3f9d91757960e4930ad,1,,,
6dfb909972c398464b32,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,6.7,,,32e4d7b47606f8c32cdb,1,,,
